nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,  total-pressure,      x-velocity,uu-reynolds-stress,vv-reynolds-stress,ww-reynolds-stress,uv-reynolds-stress,          y-plus,  dx-velocity-dy
       486, 0.000000000E+00,-3.719887435E-01, 0.000000000E+00, 4.599989057E-01, 9.594326019E-01, 2.759694355E-03, 8.975461824E-04, 1.686993171E-03,-6.733932532E-04, 0.000000000E+00, 1.805669814E-01
       487, 0.000000000E+00,-3.706719577E-01, 0.000000000E+00, 4.602283239E-01, 9.596698284E-01, 2.752936911E-03, 8.958495455E-04, 1.683467533E-03,-6.710127345E-04, 0.000000000E+00, 1.798603833E-01
       488, 0.000000000E+00,-3.693552017E-01, 0.000000000E+00, 4.604568481E-01, 9.599062204E-01, 2.746197861E-03, 8.941569249E-04, 1.679952955E-03,-6.686320994E-04, 0.000000000E+00, 1.791177392E-01
       489, 0.000000000E+00,-3.680384159E-01, 0.000000000E+00, 4.606844783E-01, 9.601415396E-01, 2.739476738E-03, 8.924680296E-04, 1.676448621E-03,-6.662512897E-04, 0.000000000E+00, 1.783744246E-01
       490, 0.000000000E+00,-3.667216301E-01, 0.000000000E+00, 4.609112442E-01, 9.603759646E-01, 2.732773777E-03, 8.907829178E-04, 1.672954881E-03,-6.638704217E-04, 0.000000000E+00, 1.776324511E-01
       491, 0.000000000E+00,-3.654048741E-01, 0.000000000E+00, 4.611371160E-01, 9.606094360E-01, 2.726089675E-03, 8.891018806E-04, 1.669472083E-03,-6.614895537E-04, 0.000000000E+00, 1.768898368E-01
       492, 0.000000000E+00,-3.640880883E-01, 0.000000000E+00, 4.613620639E-01, 9.608417749E-01, 2.719422802E-03, 8.874245686E-04, 1.665999880E-03,-6.591085112E-04, 0.000000000E+00, 1.761118174E-01
       493, 0.000000000E+00,-3.627713323E-01, 0.000000000E+00, 4.615861475E-01, 9.610732198E-01, 2.712774090E-03, 8.857513312E-04, 1.662538620E-03,-6.567273522E-04, 0.000000000E+00, 1.753691733E-01
       494, 0.000000000E+00,-3.614545465E-01, 0.000000000E+00, 4.618093669E-01, 9.613037109E-01, 2.706144005E-03, 8.840821683E-04, 1.659088186E-03,-6.543461932E-04, 0.000000000E+00, 1.746612489E-01
       495, 0.000000000E+00,-3.601377606E-01, 0.000000000E+00, 4.620316327E-01, 9.615331888E-01, 2.699532080E-03, 8.824167307E-04, 1.655648230E-03,-6.519648014E-04, 0.000000000E+00, 1.739192605E-01
       496, 0.000000000E+00,-3.588210046E-01, 0.000000000E+00, 4.622530639E-01, 9.617617130E-01, 2.692939248E-03, 8.807555423E-04, 1.652219216E-03,-6.495834095E-04, 0.000000000E+00, 1.732119769E-01
       497, 0.000000000E+00,-3.575042188E-01, 0.000000000E+00, 4.624735713E-01, 9.619892240E-01, 2.686366206E-03, 8.790986612E-04, 1.648801379E-03,-6.472021341E-04, 0.000000000E+00, 1.724339724E-01
       498, 0.000000000E+00,-3.561874628E-01, 0.000000000E+00, 4.626932144E-01, 9.622157812E-01, 2.679812256E-03, 8.774459129E-04, 1.645394368E-03,-6.448208005E-04, 0.000000000E+00, 1.716913283E-01
       499, 0.000000000E+00,-3.548706770E-01, 0.000000000E+00, 4.629119635E-01, 9.624413848E-01, 2.673276933E-03, 8.757973555E-04, 1.641998650E-03,-6.424394669E-04, 0.000000000E+00, 1.709480435E-01
       500, 0.000000000E+00,-3.535538912E-01, 0.000000000E+00, 4.631298184E-01, 9.626660347E-01, 2.666761633E-03, 8.741531637E-04, 1.638614340E-03,-6.400581915E-04, 0.000000000E+00, 1.702060550E-01
       501, 0.000000000E+00,-3.522371352E-01, 0.000000000E+00, 4.633468091E-01, 9.628896713E-01, 2.660265658E-03, 8.725132211E-04, 1.635240857E-03,-6.376769161E-04, 0.000000000E+00, 1.695341468E-01
       502, 0.000000000E+00,-3.509203494E-01, 0.000000000E+00, 4.635629654E-01, 9.631124735E-01, 2.653789241E-03, 8.708775276E-04, 1.631879015E-03,-6.352956989E-04, 0.000000000E+00, 1.687908769E-01
       503, 0.000000000E+00,-3.496035635E-01, 0.000000000E+00, 4.637781978E-01, 9.633342028E-01, 2.647332847E-03, 8.692461997E-04, 1.628528116E-03,-6.329144817E-04, 0.000000000E+00, 1.680488586E-01
       504, 0.000000000E+00,-3.482868075E-01, 0.000000000E+00, 4.639925957E-01, 9.635550380E-01, 2.640896011E-03, 8.676192956E-04, 1.625188394E-03,-6.305332063E-04, 0.000000000E+00, 1.673769504E-01
       505, 0.000000000E+00,-3.469700217E-01, 0.000000000E+00, 4.642061293E-01, 9.637749195E-01, 2.634478500E-03, 8.659968153E-04, 1.621860312E-03,-6.281520473E-04, 0.000000000E+00, 1.666696668E-01
       506, 0.000000000E+00,-3.456532657E-01, 0.000000000E+00, 4.644188285E-01, 9.639939666E-01, 2.628081013E-03, 8.643789915E-04, 1.618543873E-03,-6.257710047E-04, 0.000000000E+00, 1.658916771E-01
       507, 0.000000000E+00,-3.443364799E-01, 0.000000000E+00, 4.646306038E-01, 9.642119408E-01, 2.621702617E-03, 8.627653588E-04, 1.615238376E-03,-6.233898457E-04, 0.000000000E+00, 1.651484072E-01
       508, 0.000000000E+00,-3.430196941E-01, 0.000000000E+00, 4.648415446E-01, 9.644290209E-01, 2.615343779E-03, 8.611560334E-04, 1.611944055E-03,-6.210086867E-04, 0.000000000E+00, 1.645124853E-01
       509, 0.000000000E+00,-3.417029381E-01, 0.000000000E+00, 4.650516510E-01, 9.646451473E-01, 2.609005198E-03, 8.595512481E-04, 1.608661376E-03,-6.186275277E-04, 0.000000000E+00, 1.638405621E-01
       510, 0.000000000E+00,-3.403861523E-01,-3.469446952E-18, 4.652608633E-01, 9.648603797E-01, 2.602686873E-03, 8.579511777E-04, 1.605390105E-03,-6.162463687E-04, 0.000000000E+00, 1.630979478E-01
       511, 0.000000000E+00,-3.390693963E-01,-3.469446952E-18, 4.654692709E-01, 9.650747180E-01, 2.596388804E-03, 8.563557640E-04, 1.602130244E-03,-6.138652097E-04, 0.000000000E+00, 1.623906493E-01
       512, 0.000000000E+00,-3.377526104E-01, 0.000000000E+00, 4.656768143E-01, 9.652881026E-01, 2.590110991E-03, 8.547651814E-04, 1.598882023E-03,-6.114842836E-04, 0.000000000E+00, 1.616827548E-01
       513, 0.000000000E+00,-3.364358246E-01, 0.000000000E+00, 4.658834934E-01, 9.655005932E-01, 2.583852969E-03, 8.531790809E-04, 1.595645212E-03,-6.091033574E-04, 0.000000000E+00, 1.610114574E-01
       514, 0.000000000E+00,-3.351190686E-01, 0.000000000E+00, 4.660893977E-01, 9.657121301E-01, 2.577615436E-03, 8.515977534E-04, 1.592420158E-03,-6.067224313E-04, 0.000000000E+00, 1.603041887E-01
       515, 0.000000000E+00,-3.338022828E-01, 0.000000000E+00, 4.662944078E-01, 9.659227729E-01, 2.571397694E-03, 8.500210242E-04, 1.589206629E-03,-6.043417379E-04, 0.000000000E+00, 1.596316844E-01
       516, 0.000000000E+00,-3.324854970E-01, 0.000000000E+00, 4.664985836E-01, 9.661325216E-01, 2.565199975E-03, 8.484487189E-04, 1.586004393E-03,-6.019609282E-04, 0.000000000E+00, 1.589603722E-01
       517, 0.000000000E+00,-3.311687410E-01, 0.000000000E+00, 4.667018950E-01, 9.663412571E-01, 2.559022047E-03, 8.468811284E-04, 1.582813449E-03,-5.995801184E-04, 0.000000000E+00, 1.581823528E-01
       518, 0.000000000E+00,-3.298519552E-01, 0.000000000E+00, 4.669043422E-01, 9.665491581E-01, 2.552864142E-03, 8.453181945E-04, 1.579634147E-03,-5.971994251E-04, 0.000000000E+00, 1.575104594E-01
       519, 0.000000000E+00,-3.285351992E-01, 0.000000000E+00, 4.671059251E-01, 9.667561054E-01, 2.546726493E-03, 8.437599172E-04, 1.576466253E-03,-5.948186154E-04, 0.000000000E+00, 1.568385363E-01
       520, 0.000000000E+00,-3.272184134E-01, 0.000000000E+00, 4.673067331E-01, 9.669620991E-01, 2.540608402E-03, 8.422061801E-04, 1.573309535E-03,-5.924376892E-04, 0.000000000E+00, 1.561306715E-01
       521, 0.000000000E+00,-3.259016275E-01, 0.000000000E+00, 4.675066173E-01, 9.671672583E-01, 2.534510102E-03, 8.406569832E-04, 1.570163877E-03,-5.900565302E-04, 0.000000000E+00, 1.554239839E-01
       522, 0.000000000E+00,-3.245848715E-01, 0.000000000E+00, 4.677056372E-01, 9.673714042E-01, 2.528432058E-03, 8.391124429E-04, 1.567029627E-03,-5.876752548E-04, 0.000000000E+00, 1.546813548E-01
       523, 0.000000000E+00,-3.232680857E-01, 0.000000000E+00, 4.679038525E-01, 9.675747156E-01, 2.522374038E-03, 8.375724428E-04, 1.563906437E-03,-5.852936301E-04, 0.000000000E+00, 1.540094316E-01
       524, 0.000000000E+00,-3.219513297E-01, 0.000000000E+00, 4.681012034E-01, 9.677770734E-01, 2.516336041E-03, 8.360370994E-04, 1.560794655E-03,-5.829118891E-04, 0.000000000E+00, 1.533728838E-01
       525, 0.000000000E+00,-3.206345439E-01, 0.000000000E+00, 4.682977498E-01, 9.679785371E-01, 2.510318300E-03, 8.345065871E-04, 1.557694399E-03,-5.805301480E-04, 0.000000000E+00, 1.526650190E-01
       526, 0.000000000E+00,-3.193177581E-01, 0.000000000E+00, 4.684934020E-01, 9.681791067E-01, 2.504320350E-03, 8.329807315E-04, 1.554605551E-03,-5.781482905E-04, 0.000000000E+00, 1.519583166E-01
       527, 0.000000000E+00,-3.180010021E-01, 0.000000000E+00, 4.686882198E-01, 9.683786631E-01, 2.498342656E-03, 8.314595907E-04, 1.551528461E-03,-5.757663166E-04, 0.000000000E+00, 1.512510478E-01
       528, 0.000000000E+00,-3.166842163E-01, 0.000000000E+00, 4.688822031E-01, 9.685773849E-01, 2.492384985E-03, 8.299433393E-04, 1.548463013E-03,-5.733841681E-04, 0.000000000E+00, 1.505437791E-01
       529, 0.000000000E+00,-3.153674603E-01, 3.469446952E-18, 4.690753222E-01, 9.687752724E-01, 2.486447571E-03, 8.284315700E-04, 1.545408508E-03,-5.710017867E-04, 0.000000000E+00, 1.498718560E-01
       530, 0.000000000E+00,-3.140506744E-01, 0.000000000E+00, 4.692676067E-01, 9.689721465E-01, 2.480531111E-03, 8.269246900E-04, 1.542365644E-03,-5.686192890E-04, 0.000000000E+00, 1.491993964E-01
       531, 0.000000000E+00,-3.127338886E-01, 0.000000000E+00, 4.694590569E-01, 9.691681862E-01, 2.474635839E-03, 8.254228160E-04, 1.539334538E-03,-5.662367330E-04, 0.000000000E+00, 1.484926790E-01
       532, 0.000000000E+00,-3.114171326E-01, 0.000000000E+00, 4.696496129E-01, 9.693632126E-01, 2.468761522E-03, 8.239260642E-04, 1.536315540E-03,-5.638542934E-04, 0.000000000E+00, 1.478207558E-01
       533, 0.000000000E+00,-3.101003468E-01, 0.000000000E+00, 4.698393941E-01, 9.695574045E-01, 2.462908858E-03, 8.224344347E-04, 1.533308416E-03,-5.614720285E-04, 0.000000000E+00, 1.471482813E-01
       534, 0.000000000E+00,-3.087835610E-01, 0.000000000E+00, 4.700283408E-01, 9.697507620E-01, 2.457077149E-03, 8.209477528E-04, 1.530313166E-03,-5.590895889E-04, 0.000000000E+00, 1.464415789E-01
       535, 0.000000000E+00,-3.074668050E-01,-3.469446952E-18, 4.702164531E-01, 9.699431658E-01, 2.451266628E-03, 8.194660768E-04, 1.527329558E-03,-5.567071494E-04, 0.000000000E+00, 1.457696557E-01
       536, 0.000000000E+00,-3.061500192E-01, 0.000000000E+00, 4.704036713E-01, 9.701346159E-01, 2.445477759E-03, 8.179895813E-04, 1.524357940E-03,-5.543248262E-04, 0.000000000E+00, 1.450977474E-01
       537, 0.000000000E+00,-3.048332632E-01, 0.000000000E+00, 4.705900550E-01, 9.703252316E-01, 2.439710312E-03, 8.165182080E-04, 1.521398546E-03,-5.519425613E-04, 0.000000000E+00, 1.444612145E-01
       538, 0.000000000E+00,-3.035164773E-01, 0.000000000E+00, 4.707756639E-01, 9.705150127E-01, 2.433964983E-03, 8.150520734E-04, 1.518451376E-03,-5.495602963E-04, 0.000000000E+00, 1.437533945E-01
       539, 0.000000000E+00,-3.021996915E-01, 0.000000000E+00, 4.709604383E-01, 9.707038999E-01, 2.428241074E-03, 8.135911776E-04, 1.515515964E-03,-5.471780314E-04, 0.000000000E+00, 1.430466473E-01
       540, 0.000000000E+00,-3.008829355E-01, 0.000000000E+00, 4.711443782E-01, 9.708918333E-01, 2.422538120E-03, 8.121356368E-04, 1.512592426E-03,-5.447957665E-04, 0.000000000E+00, 1.424454451E-01
       541, 0.000000000E+00,-2.995661497E-01, 0.000000000E+00, 4.713274837E-01, 9.710788727E-01, 2.416857053E-03, 8.106853929E-04, 1.509681344E-03,-5.424135597E-04, 0.000000000E+00, 1.417735368E-01
       542, 0.000000000E+00,-2.982493937E-01, 0.000000000E+00, 4.715098143E-01, 9.712651372E-01, 2.411197871E-03, 8.092405042E-04, 1.506782486E-03,-5.400314694E-04, 0.000000000E+00, 1.410662681E-01
       543, 0.000000000E+00,-2.969326079E-01, 0.000000000E+00, 4.716912508E-01, 9.714504480E-01, 2.405560110E-03, 8.078009123E-04, 1.503895386E-03,-5.376492627E-04, 0.000000000E+00, 1.404291987E-01
       544, 0.000000000E+00,-2.956158221E-01, 0.000000000E+00, 4.718718827E-01, 9.716349244E-01, 2.399944235E-03, 8.063665009E-04, 1.501020277E-03,-5.352670560E-04, 0.000000000E+00, 1.397578120E-01
       545, 0.000000000E+00,-2.942990661E-01, 0.000000000E+00, 4.720516801E-01, 9.718184471E-01, 2.394350246E-03, 8.049374446E-04, 1.498157042E-03,-5.328849074E-04, 0.000000000E+00, 1.390505433E-01
       546, 0.000000000E+00,-2.929822803E-01, 0.000000000E+00, 4.722306728E-01, 9.720011950E-01, 2.388778143E-03, 8.035135688E-04, 1.495305682E-03,-5.305025261E-04, 0.000000000E+00, 1.384134591E-01
       547, 0.000000000E+00,-2.916654944E-01,-3.469446952E-18, 4.724088311E-01, 9.721829891E-01, 2.383227227E-03, 8.020948153E-04, 1.492466079E-03,-5.281200283E-04, 0.000000000E+00, 1.377774477E-01
       548, 0.000000000E+00,-2.903487384E-01, 0.000000000E+00, 4.725861549E-01, 9.723639488E-01, 2.377698198E-03, 8.006814169E-04, 1.489638351E-03,-5.257375306E-04, 0.000000000E+00, 1.370348036E-01
       549, 0.000000000E+00,-2.890319526E-01, 0.000000000E+00, 4.727627039E-01, 9.725440741E-01, 2.372190822E-03, 7.992734900E-04, 1.486822963E-03,-5.233549746E-04, 0.000000000E+00, 1.363628954E-01
       550, 0.000000000E+00,-2.877151966E-01, 0.000000000E+00, 4.729383588E-01, 9.727231264E-01, 2.366704866E-03, 7.978708018E-04, 1.484019449E-03,-5.209723022E-04, 0.000000000E+00, 1.357617080E-01
       551, 0.000000000E+00,-2.863984108E-01, 0.000000000E+00, 4.731132090E-01, 9.729014635E-01, 2.361241495E-03, 7.964735851E-04, 1.481228159E-03,-5.185897462E-04, 0.000000000E+00, 1.350892782E-01
       552, 0.000000000E+00,-2.850816250E-01, 0.000000000E+00, 4.732872248E-01, 9.730788469E-01, 2.355799545E-03, 7.950814324E-04, 1.478448277E-03,-5.162069574E-04, 0.000000000E+00, 1.344178617E-01
       553, 0.000000000E+00,-2.837648690E-01, 0.000000000E+00, 4.734604359E-01, 9.732554555E-01, 2.350379247E-03, 7.936947513E-04, 1.475680387E-03,-5.138241686E-04, 0.000000000E+00, 1.337813139E-01
       554, 0.000000000E+00,-2.824480832E-01, 0.000000000E+00, 4.736328721E-01, 9.734312296E-01, 2.344981302E-03, 7.923136000E-04, 1.472925069E-03,-5.114413798E-04, 0.000000000E+00, 1.331094205E-01
       555, 0.000000000E+00,-2.811313272E-01, 0.000000000E+00, 4.738044739E-01, 9.736060500E-01, 2.339605009E-03, 7.909378619E-04, 1.470181858E-03,-5.090584746E-04, 0.000000000E+00, 1.324374974E-01
       556, 0.000000000E+00,-2.798145413E-01, 0.000000000E+00, 4.739752412E-01, 9.737800360E-01, 2.334251301E-03, 7.895677700E-04, 1.467450988E-03,-5.066755693E-04, 0.000000000E+00, 1.318004578E-01
       557, 0.000000000E+00,-2.784977555E-01, 0.000000000E+00, 4.741451740E-01, 9.739531279E-01, 2.328919712E-03, 7.882030914E-04, 1.464732341E-03,-5.042926641E-04, 0.000000000E+00, 1.311290264E-01
       558, 0.000000000E+00,-2.771809995E-01,-3.469446952E-18, 4.743143320E-01, 9.741253853E-01, 2.323610708E-03, 7.868439425E-04, 1.462026034E-03,-5.019098753E-04, 0.000000000E+00, 1.304924935E-01
       559, 0.000000000E+00,-2.758642137E-01,-3.469446952E-18, 4.744825959E-01, 9.742967486E-01, 2.318324987E-03, 7.854906144E-04, 1.459332183E-03,-4.995271447E-04, 0.000000000E+00, 1.298554540E-01
       560, 0.000000000E+00,-2.745474279E-01, 0.000000000E+00, 4.746501446E-01, 9.744672775E-01, 2.313061617E-03, 7.841426996E-04, 1.456650440E-03,-4.971444723E-04, 0.000000000E+00, 1.291840374E-01
       561, 0.000000000E+00,-2.732306719E-01, 0.000000000E+00, 4.748168588E-01, 9.746369720E-01, 2.307821065E-03, 7.828002563E-04, 1.453980803E-03,-4.947618581E-04, 0.000000000E+00, 1.285474747E-01
       562, 0.000000000E+00,-2.719138861E-01, 0.000000000E+00, 4.749827385E-01, 9.748058319E-01, 2.302602865E-03, 7.814634591E-04, 1.451323740E-03,-4.923793022E-04, 0.000000000E+00, 1.278755665E-01
       563, 0.000000000E+00,-2.705971301E-01, 0.000000000E+00, 4.751477838E-01, 9.749737382E-01, 2.297406550E-03, 7.801323663E-04, 1.448679017E-03,-4.899965716E-04, 0.000000000E+00, 1.272036582E-01
       564, 0.000000000E+00,-2.692803442E-01, 0.000000000E+00, 4.753120542E-01, 9.751408100E-01, 2.292232588E-03, 7.788067451E-04, 1.446046401E-03,-4.876137536E-04, 0.000000000E+00, 1.265312731E-01
       565, 0.000000000E+00,-2.679635584E-01, 0.000000000E+00, 4.754754603E-01, 9.753070474E-01, 2.287081443E-03, 7.774867117E-04, 1.443425659E-03,-4.852308775E-04, 0.000000000E+00, 1.258951873E-01
       566, 0.000000000E+00,-2.666468024E-01, 0.000000000E+00, 4.756380618E-01, 9.754724503E-01, 2.281952882E-03, 7.761724992E-04, 1.440817490E-03,-4.828479723E-04, 0.000000000E+00, 1.252939999E-01
       567, 0.000000000E+00,-2.653300166E-01, 0.000000000E+00, 4.757998884E-01, 9.756369591E-01, 2.276847605E-03, 7.748641656E-04, 1.438221894E-03,-4.804651835E-04, 0.000000000E+00, 1.246574670E-01
       568, 0.000000000E+00,-2.640132606E-01, 0.000000000E+00, 4.759609103E-01, 9.758006334E-01, 2.271764912E-03, 7.735615363E-04, 1.435638871E-03,-4.780822201E-04, 0.000000000E+00, 1.239855587E-01
       569, 0.000000000E+00,-2.626964748E-01, 0.000000000E+00, 4.761211872E-01, 9.759635329E-01, 2.266705502E-03, 7.722646696E-04, 1.433068188E-03,-4.756992566E-04, 0.000000000E+00, 1.233485341E-01
       570, 0.000000000E+00,-2.613796890E-01, 0.000000000E+00, 4.762806296E-01, 9.761255980E-01, 2.261669375E-03, 7.709737401E-04, 1.430510078E-03,-4.733163514E-04, 0.000000000E+00, 1.227831766E-01
       571, 0.000000000E+00,-2.600629330E-01,-3.469446952E-18, 4.764392376E-01, 9.762867689E-01, 2.256655600E-03, 7.696882822E-04, 1.427964424E-03,-4.709333589E-04, 0.000000000E+00, 1.221112609E-01
       572, 0.000000000E+00,-2.587461472E-01,-3.469446952E-18, 4.765970707E-01, 9.764471054E-01, 2.251664642E-03, 7.684086449E-04, 1.425430994E-03,-4.685503663E-04, 0.000000000E+00, 1.214035302E-01
       573, 0.000000000E+00,-2.574293613E-01,-3.469446952E-18, 4.767541289E-01, 9.766066074E-01, 2.246697433E-03, 7.671348285E-04, 1.422910020E-03,-4.661674029E-04, 0.000000000E+00, 1.208028048E-01
       574, 0.000000000E+00,-2.561126053E-01, 0.000000000E+00, 4.769103527E-01, 9.767652750E-01, 2.241753973E-03, 7.658668328E-04, 1.420401852E-03,-4.637845268E-04, 0.000000000E+00, 1.202016175E-01
       575, 0.000000000E+00,-2.547958195E-01, 0.000000000E+00, 4.770658016E-01, 9.769231081E-01, 2.236834262E-03, 7.646048907E-04, 1.417906489E-03,-4.614017380E-04, 0.000000000E+00, 1.195650697E-01
       576, 0.000000000E+00,-2.534790635E-01, 0.000000000E+00, 4.772204757E-01, 9.770801067E-01, 2.231937833E-03, 7.633487694E-04, 1.415423816E-03,-4.590188328E-04, 0.000000000E+00, 1.189285219E-01
       577, 0.000000000E+00,-2.521622777E-01, 0.000000000E+00, 4.773743451E-01, 9.772362709E-01, 2.227063756E-03, 7.620983524E-04, 1.412953134E-03,-4.566358402E-04, 0.000000000E+00, 1.182915270E-01
       578, 0.000000000E+00,-2.508454919E-01, 0.000000000E+00, 4.775274396E-01, 9.773917198E-01, 2.222213428E-03, 7.608538726E-04, 1.410495024E-03,-4.542528186E-04, 0.000000000E+00, 1.176554263E-01
       579, 0.000000000E+00,-2.495287359E-01, 0.000000000E+00, 4.776797295E-01, 9.775462151E-01, 2.217385452E-03, 7.596150972E-04, 1.408049371E-03,-4.518696223E-04, 0.000000000E+00, 1.170188785E-01
       580, 0.000000000E+00,-2.482119501E-01, 0.000000000E+00, 4.778311551E-01, 9.776998758E-01, 2.212581225E-03, 7.583820261E-04, 1.405615825E-03,-4.494863679E-04, 0.000000000E+00, 1.163467392E-01
       581, 0.000000000E+00,-2.468951792E-01, 0.000000000E+00, 4.779818058E-01, 9.778527021E-01, 2.207800280E-03, 7.571550086E-04, 1.403195085E-03,-4.471031134E-04, 0.000000000E+00, 1.157811433E-01
       582, 0.000000000E+00,-2.455784082E-01, 0.000000000E+00, 4.781317115E-01, 9.780046940E-01, 2.203043085E-03, 7.559339865E-04, 1.400786918E-03,-4.447199171E-04, 0.000000000E+00, 1.151445955E-01
       583, 0.000000000E+00,-2.442616373E-01, 3.469446952E-18, 4.782807827E-01, 9.781558514E-01, 2.198309405E-03, 7.547189598E-04, 1.398391556E-03,-4.423367209E-04, 0.000000000E+00, 1.144724637E-01
       584, 0.000000000E+00,-2.429448515E-01, 3.469446952E-18, 4.784290195E-01, 9.783061743E-01, 2.193599474E-03, 7.535099285E-04, 1.396008534E-03,-4.399534664E-04, 0.000000000E+00, 1.138712764E-01
       585, 0.000000000E+00,-2.416280806E-01, 0.000000000E+00, 4.785764813E-01, 9.784556627E-01, 2.188912593E-03, 7.523066597E-04, 1.393638086E-03,-4.375701537E-04, 0.000000000E+00, 1.132349372E-01
       586, 0.000000000E+00,-2.403113097E-01, 0.000000000E+00, 4.787232280E-01, 9.786044359E-01, 2.184249926E-03, 7.511094445E-04, 1.391279977E-03,-4.351868411E-04, 0.000000000E+00, 1.126337573E-01
       587, 0.000000000E+00,-2.389945388E-01, 0.000000000E+00, 4.788691401E-01, 9.787522554E-01, 2.179611009E-03, 7.499182830E-04, 1.388934674E-03,-4.328034993E-04, 0.000000000E+00, 1.119972095E-01
       588, 0.000000000E+00,-2.376777679E-01, 0.000000000E+00, 4.790142775E-01, 9.788993597E-01, 2.174995607E-03, 7.487331750E-04, 1.386602409E-03,-4.304201575E-04, 0.000000000E+00, 1.113250926E-01
       589, 0.000000000E+00,-2.363609821E-01, 0.000000000E+00, 4.791585803E-01, 9.790455103E-01, 2.170403022E-03, 7.475538296E-04, 1.384282252E-03,-4.280367284E-04, 0.000000000E+00, 1.107238978E-01
       590, 0.000000000E+00,-2.350442111E-01, 0.000000000E+00, 4.793021083E-01, 9.791909456E-01, 2.165834885E-03, 7.463805377E-04, 1.381975017E-03,-4.256532411E-04, 0.000000000E+00, 1.101229191E-01
       591, 0.000000000E+00,-2.337274402E-01, 0.000000000E+00, 4.794448316E-01, 9.793355465E-01, 2.161290497E-03, 7.452134741E-04, 1.379680354E-03,-4.232697829E-04, 0.000000000E+00, 1.094510183E-01
       592, 0.000000000E+00,-2.324106693E-01, 0.000000000E+00, 4.795867801E-01, 9.794792533E-01, 2.156769624E-03, 7.440522313E-04, 1.377398148E-03,-4.208862665E-04, 0.000000000E+00, 1.088496298E-01
       593, 0.000000000E+00,-2.310938835E-01, 0.000000000E+00, 4.797279239E-01, 9.796221256E-01, 2.152272966E-03, 7.428972749E-04, 1.375128515E-03,-4.185027501E-04, 0.000000000E+00, 1.082130745E-01
       594, 0.000000000E+00,-2.297771126E-01, 0.000000000E+00, 4.798682630E-01, 9.797642231E-01, 2.147800755E-03, 7.417483721E-04, 1.372871920E-03,-4.161192046E-04, 0.000000000E+00, 1.076120883E-01
       595, 0.000000000E+00,-2.284603417E-01, 0.000000000E+00, 4.800078571E-01, 9.799054861E-01, 2.143352060E-03, 7.406055229E-04, 1.370627899E-03,-4.137355718E-04, 0.000000000E+00, 1.070109084E-01
       596, 0.000000000E+00,-2.271435708E-01, 0.000000000E+00, 4.801467061E-01, 9.800460339E-01, 2.138928045E-03, 7.394689601E-04, 1.368396683E-03,-4.113519681E-04, 0.000000000E+00, 1.063390076E-01
       597, 0.000000000E+00,-2.258267999E-01, 0.000000000E+00, 4.802846909E-01, 9.801857471E-01, 2.134528011E-03, 7.383385673E-04, 1.366178505E-03,-4.089684226E-04, 0.000000000E+00, 1.057376266E-01
       598, 0.000000000E+00,-2.245100141E-01, 3.469446952E-18, 4.804218709E-01, 9.803245068E-01, 2.130151726E-03, 7.372143446E-04, 1.363972900E-03,-4.065848771E-04, 0.000000000E+00, 1.051364243E-01
       599, 0.000000000E+00,-2.231932431E-01, 0.000000000E+00, 4.805583060E-01, 9.804625511E-01, 2.125799889E-03, 7.360962918E-04, 1.361780101E-03,-4.042012151E-04, 0.000000000E+00, 1.045000777E-01
       600, 0.000000000E+00,-2.218764722E-01,-3.469446952E-18, 4.806939960E-01, 9.805997610E-01, 2.121471800E-03, 7.349844091E-04, 1.359599875E-03,-4.018174950E-04, 0.000000000E+00, 1.038988978E-01
       601, 0.000000000E+00,-2.205597013E-01, 0.000000000E+00, 4.808288217E-01, 9.807361364E-01, 2.117167693E-03, 7.338786381E-04, 1.357431989E-03,-3.994336876E-04, 0.000000000E+00, 1.032621562E-01
       602, 0.000000000E+00,-2.192429155E-01, 0.000000000E+00, 4.809628725E-01, 9.808716774E-01, 2.112888265E-03, 7.327791536E-04, 1.355276909E-03,-3.970499092E-04, 0.000000000E+00, 1.026256084E-01
       603, 0.000000000E+00,-2.179261446E-01, 0.000000000E+00, 4.810961485E-01, 9.810064435E-01, 2.108633518E-03, 7.316860138E-04, 1.353134750E-03,-3.946662182E-04, 0.000000000E+00, 1.020599753E-01
       604, 0.000000000E+00,-2.166093737E-01, 0.000000000E+00, 4.812286496E-01, 9.811403751E-01, 2.104402520E-03, 7.305990439E-04, 1.351005281E-03,-3.922824981E-04, 0.000000000E+00, 1.014234275E-01
       605, 0.000000000E+00,-2.152926028E-01, 0.000000000E+00, 4.813603759E-01, 9.812735319E-01, 2.100195736E-03, 7.295181858E-04, 1.348888502E-03,-3.898986906E-04, 0.000000000E+00, 1.007513255E-01
       606, 0.000000000E+00,-2.139758170E-01, 0.000000000E+00, 4.814912975E-01, 9.814058542E-01, 2.096012933E-03, 7.284435560E-04, 1.346784178E-03,-3.875148250E-04, 0.000000000E+00, 1.001855060E-01
       607, 0.000000000E+00,-2.126590461E-01, 0.000000000E+00, 4.816214442E-01, 9.815373421E-01, 2.091854345E-03, 7.273750380E-04, 1.344692428E-03,-3.851308720E-04, 0.000000000E+00, 9.961986542E-02
